Region,Town,State,Business,Vertical,Need,Confidence,Website score,IT score,Evidence,Phone,Website,Address,Google Maps,Source,Status/Notes
SW Virginia,Pulaski,VA,Tucks Collision & Restoration,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-540-980-1922,,1001 East Main Street,https://www.google.com/maps/search/?api=1&query=Tucks%20Collision%20%26%20Restoration%20Pulaski%20VA,OSM,
SW Virginia,Roanoke,VA,Texas Tavern,food,Website,High,3,0,Copyright stuck at 2018; GoDaddy site builder,+1-540-342-4825,https://texastavern-inc.com/,114 Church Avenue Southwest,https://www.google.com/maps/search/?api=1&query=Texas%20Tavern%20Roanoke%20VA,OSM,
Western NC,Asheville,NC,Addisae,food,Website,High,3,0,Copyright stuck at 2022; GoDaddy site builder,+1 828-417-7189,http://www.addissae.com/,48 Commerce Street,https://www.google.com/maps/search/?api=1&query=Addisae%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Smokey Mountain Auto Services,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-665-7305,,9 Crowell Road,https://www.google.com/maps/search/?api=1&query=Smokey%20Mountain%20Auto%20Services%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Jim West & Sons Auto Recycling,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-683-9186,,852 New Leicester Highway,https://www.google.com/maps/search/?api=1&query=Jim%20West%20%26%20Sons%20Auto%20Recycling%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Working Wheels,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286336888,,76 Weaverville Road,https://www.google.com/maps/search/?api=1&query=Working%20Wheels%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Cogent Dynamics,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-628-9025,,33 Meadowbrook Drive,https://www.google.com/maps/search/?api=1&query=Cogent%20Dynamics%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Curtis Tire of Asheville,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18285819996,,1670 Tunnel Road,https://www.google.com/maps/search/?api=1&query=Curtis%20Tire%20of%20Asheville%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Wright's Carpet and Flooring,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282981142,,1800 US-70,https://www.google.com/maps/search/?api=1&query=Wright's%20Carpet%20and%20Flooring%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Juno Tire & Services Center Inc,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286833934,,837 Old Leicester Highway,https://www.google.com/maps/search/?api=1&query=Juno%20Tire%20%26%20Services%20Center%20Inc%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Wright's Carpet & Flooring,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-818-9244,,1800 US-70,https://www.google.com/maps/search/?api=1&query=Wright's%20Carpet%20%26%20Flooring%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Mountain Cycleworks,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-785-1872,,2058 US-70,https://www.google.com/maps/search/?api=1&query=Mountain%20Cycleworks%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Wired Right Electrical LLC,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282225032,,1346 Charlotte Highway,https://www.google.com/maps/search/?api=1&query=Wired%20Right%20Electrical%20LLC%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Mountain View Tire & Service,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286332530,,1047 Smokey Park Highway,https://www.google.com/maps/search/?api=1&query=Mountain%20View%20Tire%20%26%20Service%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Daniel's Tire,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18287081858,,1105 Smokey Park Highway,https://www.google.com/maps/search/?api=1&query=Daniel's%20Tire%20Asheville%20NC,OSM,
Western NC,Asheville,NC,WNC Tire,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282549568,,2134 US-70,https://www.google.com/maps/search/?api=1&query=WNC%20Tire%20Asheville%20NC,OSM,
Western NC,Asheville,NC,MR Motorcycle,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282778600,,,https://www.google.com/maps/search/?api=1&query=MR%20Motorcycle%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Cox Auto Service,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-264-8661,,1141 Patton Avenue,https://www.google.com/maps/search/?api=1&query=Cox%20Auto%20Service%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Xpertech,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282983612,,1295 Tunnel Road,https://www.google.com/maps/search/?api=1&query=Xpertech%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Mason Muffler Service,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282526346,,268 Haywood Road,https://www.google.com/maps/search/?api=1&query=Mason%20Muffler%20Service%20Asheville%20NC,OSM,
Western NC,Asheville,NC,ABC Supply Co. Inc.,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282980171,,110 Buckeye Cove Road,https://www.google.com/maps/search/?api=1&query=ABC%20Supply%20Co.%20Inc.%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Twin Leaf Brewery,trades,Website,High,3,0,Copyright stuck at 2019; Wix builder,+1-828-774-5000,https://www.twinleafbrewery.com/,144 Coxe Avenue,https://www.google.com/maps/search/?api=1&query=Twin%20Leaf%20Brewery%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Rodney's Auto Service,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286458163,,37 North Main Street,https://www.google.com/maps/search/?api=1&query=Rodney's%20Auto%20Service%20Asheville%20NC,OSM,
Western NC,Asheville,NC,The Asheville Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286652100,,1 Acton Circle,https://www.google.com/maps/search/?api=1&query=The%20Asheville%20Inn%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Speedy Lube USA,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1 828-258-3133,,18 New Leicester Highway,https://www.google.com/maps/search/?api=1&query=Speedy%20Lube%20USA%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Tony's Starter and Alternator,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1 828-255-2626,,23 Brownwood Avenue,https://www.google.com/maps/search/?api=1&query=Tony's%20Starter%20and%20Alternator%20Asheville%20NC,OSM,
Western NC,Asheville,NC,New Image Paint & Body Shop,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286457998,,390 Weaverville Road,https://www.google.com/maps/search/?api=1&query=New%20Image%20Paint%20%26%20Body%20Shop%20Asheville%20NC,OSM,
Western NC,Hendersonville,NC,Snailbuilt Overland and Offroad,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18285857454,,5184 Old Haywood Road,https://www.google.com/maps/search/?api=1&query=Snailbuilt%20Overland%20and%20Offroad%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,The Saluda Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18283889027,,229 Greenville Street,https://www.google.com/maps/search/?api=1&query=The%20Saluda%20Inn%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,"FleetPro Truck Center, Inc",auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1 828-407-1020,,4989 Hendersonville Road,https://www.google.com/maps/search/?api=1&query=FleetPro%20Truck%20Center%2C%20Inc%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,Mills River Brewing Co. Mills,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18285135155,,336 Banner Farm Road,https://www.google.com/maps/search/?api=1&query=Mills%20River%20Brewing%20Co.%20Mills%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,Barkwells,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-891-8288,,290 Lance Road,https://www.google.com/maps/search/?api=1&query=Barkwells%20Hendersonville%20NC,OSM,
Western NC,Brevard,NC,Petit's Paint & Body Shop,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18288623377,,80 Old Rosman Highway,https://www.google.com/maps/search/?api=1&query=Petit's%20Paint%20%26%20Body%20Shop%20Brevard%20NC,OSM,
Western NC,Brevard,NC,Total Auto Repair & Service,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18288844943,,236 Pole Miller Road,https://www.google.com/maps/search/?api=1&query=Total%20Auto%20Repair%20%26%20Service%20Brevard%20NC,OSM,
Western NC,Brevard,NC,Big Mike's,food,Website,High,3,0,Copyright stuck at 2018; GoDaddy site builder,+1 828 884 3663,https://bigmikesnc.com/,12 South Gaston Street,https://www.google.com/maps/search/?api=1&query=Big%20Mike's%20Brevard%20NC,OSM,
Western NC,Waynesville,NC,Michales Automotive,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-333-3387,,6884 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=Michales%20Automotive%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Midway Tire,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-627-6764,,6983 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=Midway%20Tire%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Clyde Alignment & Auto Repair,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-627-2770,,8491 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=Clyde%20Alignment%20%26%20Auto%20Repair%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,M&L Auto LLC,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+1-828-565-0800,,8764 Carolina Boulevard,https://www.google.com/maps/search/?api=1&query=M%26L%20Auto%20LLC%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Waynesville Cycle Center,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18284525831,,18999 Great Smoky Mountains Expressway,https://www.google.com/maps/search/?api=1&query=Waynesville%20Cycle%20Center%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,AutoStar Chevrolet Buick of Waynesville,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18284522842,,285 Hyatt Creek Road,https://www.google.com/maps/search/?api=1&query=AutoStar%20Chevrolet%20Buick%20of%20Waynesville%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,AutoStar Chrysler Dodge Jeep Ram Fiat of Waynesville,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18284522841,,280 Hyatt Creek Road,https://www.google.com/maps/search/?api=1&query=AutoStar%20Chrysler%20Dodge%20Jeep%20Ram%20Fiat%20of%20Waynesville%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Smoky Falls Lodge,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18779267440,,2550 Soco Road,https://www.google.com/maps/search/?api=1&query=Smoky%20Falls%20Lodge%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Reliable Auto Services,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18282267078,,20 Old Clyde Road,https://www.google.com/maps/search/?api=1&query=Reliable%20Auto%20Services%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Snappy Lube,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18284521066,,446 Crabtree Road,https://www.google.com/maps/search/?api=1&query=Snappy%20Lube%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Majestic Beach Plumbing Experts,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+19105863990,,18 Bowman Drive,https://www.google.com/maps/search/?api=1&query=Majestic%20Beach%20Plumbing%20Experts%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Snuggle Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289263883,,1445 Soco Road,https://www.google.com/maps/search/?api=1&query=Snuggle%20Inn%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Clarketon Motel,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261110,,1527 Soco Road,https://www.google.com/maps/search/?api=1&query=Clarketon%20Motel%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Leatherwood Cottages,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261807,,1555 Soco Road,https://www.google.com/maps/search/?api=1&query=Leatherwood%20Cottages%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Tanglewood Motel and Log Cabins,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261894,,1595 Soco Road,https://www.google.com/maps/search/?api=1&query=Tanglewood%20Motel%20and%20Log%20Cabins%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,The Chalet Motel & Apartments,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289262811,,48 Holland Drive,https://www.google.com/maps/search/?api=1&query=The%20Chalet%20Motel%20%26%20Apartments%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Stoneworld of NC llc,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289260052,,83 Jaybird Lane,https://www.google.com/maps/search/?api=1&query=Stoneworld%20of%20NC%20llc%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Route 19 Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289440476,,4898 Soco Road,https://www.google.com/maps/search/?api=1&query=Route%2019%20Inn%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Smokey Shadows Lodge,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18669260001,,323 Smokey Shadows Lane,https://www.google.com/maps/search/?api=1&query=Smokey%20Shadows%20Lodge%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Snappy Lube,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286485823,,62 New Clyde Highway,https://www.google.com/maps/search/?api=1&query=Snappy%20Lube%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Haywood Auto Group,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18284920973,,446 New Clyde Highway,https://www.google.com/maps/search/?api=1&query=Haywood%20Auto%20Group%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Pisgah Tire,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18286487974,,21 New Clyde Highway,https://www.google.com/maps/search/?api=1&query=Pisgah%20Tire%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Meadowlark Motel,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261717,,2878 Soco Road,https://www.google.com/maps/search/?api=1&query=Meadowlark%20Motel%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Stony Creek Lodge,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261996,,4494 Soco Road,https://www.google.com/maps/search/?api=1&query=Stony%20Creek%20Lodge%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,BearWaters Brewing Company: Creekside,trades,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289440009,,4352 Soco Road,https://www.google.com/maps/search/?api=1&query=BearWaters%20Brewing%20Company%3A%20Creekside%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Jonathan Creek Inn and Villas,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261232,,4324 Soco Road,https://www.google.com/maps/search/?api=1&query=Jonathan%20Creek%20Inn%20and%20Villas%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Our Place Inn Motel and RV Park,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+19108904173,,4077 Soco Road,https://www.google.com/maps/search/?api=1&query=Our%20Place%20Inn%20Motel%20and%20RV%20Park%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Ryan's Auto Repair,auto,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289440517,,3909 Soco Road,https://www.google.com/maps/search/?api=1&query=Ryan's%20Auto%20Repair%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Scottish Inns,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289269137,,178 Soco Road,https://www.google.com/maps/search/?api=1&query=Scottish%20Inns%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,The Valley Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261240,,236 Soco Road,https://www.google.com/maps/search/?api=1&query=The%20Valley%20Inn%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Laurel Park Inn,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261700,,257 Soco Road,https://www.google.com/maps/search/?api=1&query=Laurel%20Park%20Inn%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Creekside Lodge,hospitality,Website,Verify,3,0,No website listed (OSM) — verify with a quick Google/call,+18289261301,,2716 Soco Road,https://www.google.com/maps/search/?api=1&query=Creekside%20Lodge%20Waynesville%20NC,OSM,
